year,Home Team,Away Team,Home Team Goals,Away Team Goals
2019,LEVANTE,LEGANES,2,0
2019,GETAFE,VALENCIA,3,0
2019,VALLADOLID,VILLARREAL,1,1
2019,ATLETICO MADRID,GRANADA,1,0
2019,ESPANYOL,MALLORCA,1,0
2019,REAL SOCIEDAD,ATHLETIC,2,1
2019,OSASUNA,REAL MADRID,1,4
2019,CELTA,SEVILLA FC,2,1
2019,REAL BETIS,BARCELONA,2,3
2019,VALENCIA,ATLETICO MADRID,2,2
2019,MALLORCA,ALAVES,1,0
2019,BARCELONA,GETAFE,2,1
2019,VILLARREAL,LEVANTE,2,1
2019,GRANADA,VALLADOLID,2,1
2019,SEVILLA FC,ESPANYOL,2,2
2019,LEGANES,REAL BETIS,0,0
2019,ATHLETIC,OSASUNA,0,1
2019,REAL MADRID,CELTA,2,2
2019,EIBAR,REAL SOCIEDAD,1,2
2019,REAL BETIS,MALLORCA,3,3
2019,CELTA,LEGANES,1,0
2019,BARCELONA,EIBAR,5,0
2019,REAL SOCIEDAD,VALENCIA,3,0
2019,LEVANTE,REAL MADRID,1,0
2019,OSASUNA,GRANADA,0,3
2019,ALAVES,ATHLETIC,2,1
2019,VALLADOLID,ESPANYOL,2,1
2019,GETAFE,SEVILLA FC,0,3
2019,ATLETICO MADRID,VILLARREAL,3,1
2019,REAL SOCIEDAD,VALLADOLID,1,0
2019,EIBAR,LEVANTE,3,0
2019,VALENCIA,REAL BETIS,2,1
2019,LEGANES,ALAVES,1,1
2019,GRANADA,CELTA,0,0
2019,SEVILLA FC,OSASUNA,3,2
2019,ATHLETIC,VILLARREAL,1,0
2019,ESPANYOL,ATLETICO MADRID,1,1
2019,MALLORCA,GETAFE,0,1
2019,REAL MADRID,BARCELONA,2,0
2019,ALAVES,VALENCIA,1,1
2019,EIBAR,MALLORCA,1,2
2019,ATLETICO MADRID,SEVILLA FC,2,2
2019,BARCELONA,REAL SOCIEDAD,1,0
2019,GETAFE,CELTA,0,0
2019,OSASUNA,ESPANYOL,1,0
2019,VALLADOLID,ATHLETIC,1,4
2019,LEVANTE,GRANADA,1,1
2019,VILLARREAL,LEGANES,1,2
2019,REAL BETIS,REAL MADRID,2,1
2019,SEVILLA FC,REAL BETIS,2,0
2019,GRANADA,GETAFE,2,1
2019,VALENCIA,LEVANTE,1,1
2019,ESPANYOL,ALAVES,2,0
2019,CELTA,VILLARREAL,0,1
2019,LEGANES,VALLADOLID,1,2
2019,MALLORCA,BARCELONA,0,4
2019,ATHLETIC,ATLETICO MADRID,1,1
2019,REAL MADRID,EIBAR,3,1
2019,REAL SOCIEDAD,OSASUNA,1,1
2019,LEVANTE,SEVILLA FC,1,1
2019,REAL BETIS,GRANADA,2,2
2019,GETAFE,ESPANYOL,0,0
2019,VILLARREAL,MALLORCA,1,0
2019,BARCELONA,LEGANES,2,0
2019,VALLADOLID,CELTA,0,0
2019,EIBAR,ATHLETIC,2,2
2019,OSASUNA,ATLETICO MADRID,0,5
2019,ALAVES,REAL SOCIEDAD,2,0
2019,REAL MADRID,VALENCIA,3,0
2019,GRANADA,VILLARREAL,0,1
2019,MALLORCA,LEGANES,1,1
2019,SEVILLA FC,BARCELONA,0,0
2019,ESPANYOL,LEVANTE,1,3
2019,ATHLETIC,REAL BETIS,1,0
2019,GETAFE,EIBAR,1,1
2019,ATLETICO MADRID,VALLADOLID,1,0
2019,CELTA,ALAVES,6,0
2019,VALENCIA,OSASUNA,2,0
2019,REAL SOCIEDAD,REAL MADRID,1,2
2019,VILLARREAL,SEVILLA FC,2,2
2019,LEGANES,GRANADA,0,0
2019,LEVANTE,ATLETICO MADRID,0,1
2019,VALLADOLID,GETAFE,1,1
2019,BARCELONA,ATHLETIC,1,0
2019,REAL SOCIEDAD,CELTA,0,1
2019,ALAVES,OSASUNA,0,1
2019,REAL MADRID,MALLORCA,2,0
2019,EIBAR,VALENCIA,1,0
2019,REAL BETIS,ESPANYOL,1,0
2019,SEVILLA FC,VALLADOLID,1,1
2019,ATHLETIC,MALLORCA,3,1
2019,CELTA,BARCELONA,2,2
2019,OSASUNA,LEGANES,2,1
2019,ATLETICO MADRID,ALAVES,2,1
2019,LEVANTE,REAL BETIS,4,2
2019,VILLARREAL,VALENCIA,2,0
2019,GRANADA,EIBAR,1,2
2019,ESPANYOL,REAL MADRID,0,1
2019,GETAFE,REAL SOCIEDAD,2,1
2019,MALLORCA,CELTA,5,1
2019,LEGANES,SEVILLA FC,0,3
2019,BARCELONA,ATLETICO MADRID,2,2
2019,VALENCIA,ATHLETIC,0,2
2019,ALAVES,GRANADA,0,2
2019,REAL BETIS,VILLARREAL,0,2
2019,VALLADOLID,LEVANTE,0,0
2019,EIBAR,OSASUNA,0,2
2019,REAL SOCIEDAD,ESPANYOL,2,1
2019,REAL MADRID,GETAFE,1,0
2019,ATLETICO MADRID,MALLORCA,3,0
2019,CELTA,REAL BETIS,1,1
2019,VALLADOLID,ALAVES,1,0
2019,GRANADA,VALENCIA,2,2
2019,ATHLETIC,REAL MADRID,0,1
2019,ESPANYOL,LEGANES,0,1
2019,OSASUNA,GETAFE,0,0
2019,VILLARREAL,BARCELONA,1,4
2019,LEVANTE,REAL SOCIEDAD,1,1
2019,SEVILLA FC,EIBAR,1,0
2019,VALENCIA,VALLADOLID,2,1
2019,CELTA,ATLETICO MADRID,1,1
2019,GETAFE,VILLARREAL,1,3
2019,REAL BETIS,OSASUNA,3,0
2019,BARCELONA,ESPANYOL,1,0
2019,EIBAR,LEGANES,0,0
2019,MALLORCA,LEVANTE,2,0
2019,ATHLETIC,SEVILLA FC,1,2
2019,REAL SOCIEDAD,GRANADA,2,3
2019,REAL MADRID,ALAVES,2,0
2019,OSASUNA,CELTA,2,1
2019,VALLADOLID,BARCELONA,0,1
2019,ATLETICO MADRID,REAL BETIS,1,0
2019,ESPANYOL,EIBAR,0,2
2019,LEVANTE,ATHLETIC,1,2
2019,LEGANES,VALENCIA,1,0
2019,SEVILLA FC,MALLORCA,2,0
2019,VILLARREAL,REAL SOCIEDAD,1,2
2019,ALAVES,GETAFE,0,0
2019,GRANADA,REAL MADRID,1,2
2019,EIBAR,VALLADOLID,3,1
2019,CELTA,LEVANTE,2,3
2019,REAL MADRID,VILLARREAL,2,1
2019,BARCELONA,OSASUNA,1,2
2019,VALENCIA,ESPANYOL,1,0
2019,MALLORCA,GRANADA,1,2
2019,ATHLETIC,LEGANES,0,2
2019,GETAFE,ATLETICO MADRID,0,2
2019,REAL SOCIEDAD,SEVILLA FC,0,0
2019,REAL BETIS,ALAVES,1,2
2019,ALAVES,BARCELONA,0,5
2019,VALLADOLID,REAL BETIS,2,0
2019,VILLARREAL,EIBAR,4,0
2019,ATLETICO MADRID,REAL SOCIEDAD,1,1
2019,LEVANTE,GETAFE,1,0
2019,OSASUNA,MALLORCA,2,2
2019,SEVILLA FC,VALENCIA,1,0
2019,ESPANYOL,CELTA,0,0
2019,GRANADA,ATHLETIC,4,0
2019,LEGANES,REAL MADRID,2,2
2020,EIBAR,CELTA,0,0
2020,GRANADA,ATHLETIC,2,0
2020,CADIZ CF,OSASUNA,0,2
2020,ALAVES,REAL BETIS,0,1
2020,VALLADOLID,REAL SOCIEDAD,1,1
2020,VILLARREAL,HUESCA,1,1
2020,VALENCIA,LEVANTE,4,2
2020,ATLETICO MADRID,SEVILLA FC,2,0
2020,REAL MADRID,GETAFE,2,0
2020,BARCELONA,ELCHE,3,0
2020,VILLARREAL,EIBAR,2,1
2020,GETAFE,OSASUNA,1,0
2020,CELTA,VALENCIA,2,1
2020,HUESCA,CADIZ CF,0,2
2020,REAL BETIS,VALLADOLID,2,0
2020,GRANADA,ALAVES,2,1
2020,REAL SOCIEDAD,REAL MADRID,0,0
2020,ATHLETIC,BARCELONA,2,3
2020,LEVANTE,ATLETICO MADRID,1,1
2020,SEVILLA FC,ELCHE,2,0
2020,ALAVES,GETAFE,0,0
2020,VALENCIA,HUESCA,1,1
2020,ELCHE,REAL SOCIEDAD,0,3
2020,REAL BETIS,REAL MADRID,2,3
2020,OSASUNA,LEVANTE,1,3
2020,EIBAR,ATHLETIC,1,2
2020,ATLETICO MADRID,GRANADA,6,1
2020,VALLADOLID,CELTA,1,1
2020,CADIZ CF,SEVILLA FC,1,3
2020,BARCELONA,VILLARREAL,4,0
2020,REAL SOCIEDAD,VALENCIA,0,1
2020,GETAFE,REAL BETIS,3,0
2020,HUESCA,ATLETICO MADRID,0,0
2020,VILLARREAL,ALAVES,3,1
2020,EIBAR,ELCHE,0,1
2020,REAL MADRID,VALLADOLID,1,0
2020,ATHLETIC,CADIZ CF,0,1
2020,SEVILLA FC,LEVANTE,1,0
2020,CELTA,BARCELONA,0,3
2020,GRANADA,OSASUNA,2,0
2020,VALLADOLID,EIBAR,1,2
2020,ATLETICO MADRID,VILLARREAL,0,0
2020,REAL SOCIEDAD,GETAFE,3,0
2020,ELCHE,HUESCA,0,0
2020,VALENCIA,REAL BETIS,0,2
2020,OSASUNA,CELTA,2,0
2020,ALAVES,ATHLETIC,1,0
2020,LEVANTE,REAL MADRID,0,2
2020,CADIZ CF,GRANADA,1,1
2020,BARCELONA,SEVILLA FC,1,1
2020,GRANADA,SEVILLA FC,1,0
2020,CELTA,ATLETICO MADRID,0,2
2020,REAL MADRID,CADIZ CF,0,1
2020,GETAFE,BARCELONA,1,0
2020,EIBAR,OSASUNA,0,0
2020,ATHLETIC,LEVANTE,2,0
2020,VILLARREAL,VALENCIA,2,1
2020,HUESCA,VALLADOLID,2,2
2020,ALAVES,ELCHE,0,2
2020,REAL BETIS,REAL SOCIEDAD,0,3
2020,ELCHE,VALENCIA,2,1
2020,BARCELONA,REAL MADRID,1,3
2020,OSASUNA,ATHLETIC,1,0
2020,SEVILLA FC,EIBAR,0,1
2020,ATLETICO MADRID,REAL BETIS,2,0
2020,VALLADOLID,ALAVES,0,2
2020,CADIZ CF,VILLARREAL,0,0
2020,GETAFE,GRANADA,0,1
2020,REAL SOCIEDAD,HUESCA,4,1
2020,LEVANTE,CELTA,1,1
2020,EIBAR,CADIZ CF,0,2
2020,REAL MADRID,HUESCA,4,1
2020,ATHLETIC,SEVILLA FC,2,1
2020,OSASUNA,ATLETICO MADRID,1,3
2020,ALAVES,BARCELONA,1,1
2020,REAL BETIS,ELCHE,3,1
2020,CELTA,REAL SOCIEDAD,1,4
2020,GRANADA,LEVANTE,1,1
2020,VALENCIA,GETAFE,2,2
2020,VILLARREAL,VALLADOLID,2,0
2020,ELCHE,CELTA,1,1
2020,HUESCA,EIBAR,1,1
2020,BARCELONA,REAL BETIS,5,2
2020,SEVILLA FC,OSASUNA,1,0
2020,ATLETICO MADRID,CADIZ CF,4,0
2020,GETAFE,VILLARREAL,1,3
2020,REAL SOCIEDAD,GRANADA,2,0
2020,LEVANTE,ALAVES,1,1
2020,VALLADOLID,ATHLETIC,2,1
2020,VALENCIA,REAL MADRID,4,1
2020,OSASUNA,HUESCA,1,1
2020,LEVANTE,ELCHE,1,1
2020,VILLARREAL,REAL MADRID,1,1
2020,SEVILLA FC,CELTA,4,2
2020,ATLETICO MADRID,BARCELONA,1,0
2020,EIBAR,GETAFE,0,0
2020,CADIZ CF,REAL SOCIEDAD,0,1
2020,GRANADA,VALLADOLID,1,3
2020,ALAVES,VALENCIA,2,2
2020,ATHLETIC,REAL BETIS,4,0
2020,VALLADOLID,LEVANTE,1,1
2020,ELCHE,CADIZ CF,1,1
2020,VALENCIA,ATLETICO MADRID,0,1
2020,HUESCA,SEVILLA FC,0,1
2020,REAL MADRID,ALAVES,1,2
2020,BARCELONA,OSASUNA,4,0
2020,GETAFE,ATHLETIC,1,1
2020,CELTA,GRANADA,3,1
2020,REAL SOCIEDAD,VILLARREAL,1,1
2020,REAL BETIS,EIBAR,0,2
2020,ATHLETIC,CELTA,0,2
2020,LEVANTE,GETAFE,3,0
2020,SEVILLA FC,REAL MADRID,0,1
2020,ATLETICO MADRID,VALLADOLID,2,0
2020,CADIZ CF,BARCELONA,2,1
2020,GRANADA,HUESCA,3,3
2020,OSASUNA,REAL BETIS,0,2
2020,VILLARREAL,ELCHE,0,0
2020,ALAVES,REAL SOCIEDAD,0,0
2020,EIBAR,VALENCIA,0,0
2020,VALLADOLID,OSASUNA,3,2
2020,VALENCIA,ATHLETIC,2,2
2020,GETAFE,SEVILLA FC,0,1
2020,HUESCA,ALAVES,1,0
2020,REAL MADRID,ATLETICO MADRID,2,0
2020,REAL SOCIEDAD,EIBAR,1,1
2020,REAL BETIS,VILLARREAL,1,1
2020,ELCHE,GRANADA,0,1
2020,BARCELONA,LEVANTE,1,0
2020,CELTA,CADIZ CF,4,0
2020,ATHLETIC,HUESCA,2,0
2020,ATLETICO MADRID,ELCHE,3,1
2020,BARCELONA,VALENCIA,2,2
2020,LEVANTE,REAL SOCIEDAD,2,1
2020,OSASUNA,VILLARREAL,1,3
2020,SEVILLA FC,VALLADOLID,1,1
2020,CELTA,ALAVES,2,0
2020,GRANADA,REAL BETIS,2,0
2020,CADIZ CF,GETAFE,0,2
2020,EIBAR,REAL MADRID,1,3
2020,VALENCIA,SEVILLA FC,0,1
2020,ELCHE,OSASUNA,2,2
2020,REAL SOCIEDAD,ATLETICO MADRID,0,2
2020,HUESCA,LEVANTE,1,1
2020,VILLARREAL,ATHLETIC,1,1
2020,VALLADOLID,BARCELONA,0,3
2020,GETAFE,CELTA,1,1
2020,REAL MADRID,GRANADA,2,0
2020,REAL BETIS,CADIZ CF,1,0
2020,ALAVES,EIBAR,2,1
2020,SEVILLA FC,VILLARREAL,2,0
2020,BARCELONA,EIBAR,1,1
2020,CADIZ CF,VALLADOLID,0,0
2020,LEVANTE,REAL BETIS,4,3
2020,GRANADA,VALENCIA,2,1
2020,ATLETICO MADRID,GETAFE,1,0
2020,CELTA,HUESCA,2,1
2020,ELCHE,REAL MADRID,1,1
2020,ATHLETIC,REAL SOCIEDAD,0,1
2020,OSASUNA,ALAVES,1,1
2020,VILLARREAL,LEVANTE,2,1
2020,REAL BETIS,SEVILLA FC,1,1
2020,GETAFE,VALLADOLID,0,1
2020,REAL MADRID,CELTA,2,0
2020,ATHLETIC,ELCHE,1,0
2020,ALAVES,ATLETICO MADRID,1,2
2020,EIBAR,GRANADA,2,0
2020,REAL SOCIEDAD,OSASUNA,1,1
2020,HUESCA,BARCELONA,0,1
2020,VALENCIA,CADIZ CF,1,1
2020,CELTA,VILLARREAL,0,4
2020,SEVILLA FC,REAL SOCIEDAD,3,2
2020,GRANADA,BARCELONA,0,4
2020,OSASUNA,REAL MADRID,0,0
2020,LEVANTE,EIBAR,2,1
2020,CADIZ CF,ALAVES,3,1
2020,VALLADOLID,VALENCIA,0,1
2020,ELCHE,GETAFE,1,3
2020,HUESCA,REAL BETIS,0,2
2020,ATLETICO MADRID,ATHLETIC,2,1
2020,REAL MADRID,ATHLETIC,3,1
2020,BARCELONA,REAL SOCIEDAD,2,1
2020,VALLADOLID,ELCHE,2,2
2020,CADIZ CF,LEVANTE,2,2
2020,ALAVES,SEVILLA FC,1,2
2020,GETAFE,HUESCA,1,0
2020,REAL BETIS,CELTA,2,1
2020,VILLARREAL,GRANADA,2,2
2020,VALENCIA,OSASUNA,1,1
2020,EIBAR,ATLETICO MADRID,1,2
2020,LEVANTE,VALLADOLID,2,2
2020,HUESCA,VILLARREAL,0,0
2020,SEVILLA FC,CADIZ CF,3,0
2020,REAL SOCIEDAD,REAL BETIS,2,2
2020,ALAVES,REAL MADRID,1,4
2020,OSASUNA,GRANADA,3,1
2020,ELCHE,BARCELONA,0,2
2020,CELTA,EIBAR,1,1
2020,ATLETICO MADRID,VALENCIA,3,1
2020,ATHLETIC,GETAFE,5,1
2020,VALLADOLID,HUESCA,1,3
2020,EIBAR,SEVILLA FC,0,2
2020,REAL MADRID,LEVANTE,1,2
2020,VALENCIA,ELCHE,1,0
2020,VILLARREAL,REAL SOCIEDAD,1,1
2020,GETAFE,ALAVES,0,0
2020,CADIZ CF,ATLETICO MADRID,2,4
2020,GRANADA,CELTA,0,0
2020,BARCELONA,ATHLETIC,2,1
2020,REAL BETIS,OSASUNA,1,0
2020,ALAVES,VALLADOLID,1,0
2020,LEVANTE,GRANADA,2,2
2020,HUESCA,REAL MADRID,1,2
2020,ELCHE,VILLARREAL,2,2
2020,SEVILLA FC,GETAFE,3,0
2020,REAL SOCIEDAD,CADIZ CF,4,1
2020,ATHLETIC,VALENCIA,1,1
2020,OSASUNA,EIBAR,2,1
2020,REAL BETIS,BARCELONA,2,3
2020,ATLETICO MADRID,CELTA,2,2
2020,CELTA,ELCHE,3,1
2020,GRANADA,ATLETICO MADRID,1,2
2020,SEVILLA FC,HUESCA,1,0
2020,EIBAR,VALLADOLID,1,1
2020,BARCELONA,ALAVES,5,1
2020,GETAFE,REAL SOCIEDAD,0,1
2020,REAL MADRID,VALENCIA,2,0
2020,LEVANTE,OSASUNA,0,1
2020,VILLARREAL,REAL BETIS,1,2
2020,CADIZ CF,ATHLETIC,0,4
2020,REAL BETIS,GETAFE,1,0
2020,ELCHE,EIBAR,1,0
2020,ATLETICO MADRID,LEVANTE,0,2
2020,VALENCIA,CELTA,2,0
2020,VALLADOLID,REAL MADRID,0,1
2020,BARCELONA,CADIZ CF,1,1
2020,REAL SOCIEDAD,ALAVES,4,0
2020,HUESCA,GRANADA,3,2
2020,ATHLETIC,VILLARREAL,1,1
2020,OSASUNA,SEVILLA FC,0,2
2020,LEVANTE,ATHLETIC,1,1
2020,EIBAR,HUESCA,1,1
2020,SEVILLA FC,BARCELONA,0,2
2020,ALAVES,OSASUNA,0,1
2020,GETAFE,VALENCIA,3,0
2020,CELTA,VALLADOLID,1,1
2020,CADIZ CF,REAL BETIS,0,1
2020,GRANADA,ELCHE,2,1
2020,VILLARREAL,ATLETICO MADRID,0,2
2020,REAL MADRID,REAL SOCIEDAD,1,1
2020,VALENCIA,VILLARREAL,2,1
2020,VALLADOLID,GETAFE,2,1
2020,ELCHE,SEVILLA FC,2,1
2020,CADIZ CF,EIBAR,1,0
2020,OSASUNA,BARCELONA,0,2
2020,HUESCA,CELTA,3,4
2020,ATLETICO MADRID,REAL MADRID,1,1
2020,REAL SOCIEDAD,LEVANTE,1,0
2020,ATHLETIC,GRANADA,2,1
2020,REAL BETIS,ALAVES,3,2
2020,LEVANTE,VALENCIA,1,0
2020,ALAVES,CADIZ CF,1,1
2020,REAL MADRID,ELCHE,2,1
2020,OSASUNA,VALLADOLID,0,0
2020,GETAFE,ATLETICO MADRID,0,0
2020,CELTA,ATHLETIC,0,0
2020,GRANADA,REAL SOCIEDAD,1,0
2020,EIBAR,VILLARREAL,1,3
2020,SEVILLA FC,REAL BETIS,1,0
2020,BARCELONA,HUESCA,4,1
2020,REAL BETIS,LEVANTE,2,0
2020,ATHLETIC,EIBAR,1,1
2020,CELTA,REAL MADRID,1,3
2020,HUESCA,OSASUNA,0,0
2020,VALLADOLID,SEVILLA FC,1,1
2020,GETAFE,ELCHE,1,1
2020,VILLARREAL,CADIZ CF,2,1
2020,VALENCIA,GRANADA,2,1
2020,ATLETICO MADRID,ALAVES,1,0
2020,REAL SOCIEDAD,BARCELONA,1,6
2020,LEVANTE,HUESCA,0,2
2020,GRANADA,VILLARREAL,0,3
2020,REAL MADRID,EIBAR,2,0
2020,OSASUNA,GETAFE,0,0
2020,ALAVES,CELTA,1,3
2020,ELCHE,REAL BETIS,1,1
2020,CADIZ CF,VALENCIA,2,1
2020,SEVILLA FC,ATLETICO MADRID,1,0
2020,BARCELONA,VALLADOLID,1,0
2020,REAL SOCIEDAD,ATHLETIC,1,1
2020,HUESCA,ELCHE,3,1
2020,GETAFE,CADIZ CF,0,1
2020,ATHLETIC,ALAVES,0,0
2020,EIBAR,LEVANTE,0,1
2020,REAL MADRID,BARCELONA,2,1
2020,VILLARREAL,OSASUNA,1,2
2020,VALENCIA,REAL SOCIEDAD,2,2
2020,VALLADOLID,GRANADA,1,2
2020,REAL BETIS,ATLETICO MADRID,1,1
2020,CELTA,SEVILLA FC,3,4
2020,LEVANTE,SEVILLA FC,0,1
2020,OSASUNA,VALENCIA,3,1
2020,REAL BETIS,ATHLETIC,0,0
2020,ELCHE,VALLADOLID,1,1
2020,ALAVES,VILLARREAL,2,1
2020,CADIZ CF,REAL MADRID,0,3
2020,ATLETICO MADRID,HUESCA,2,0
2020,REAL SOCIEDAD,CELTA,2,1
2020,GRANADA,EIBAR,4,1
2020,BARCELONA,GETAFE,5,2
2020,ELCHE,LEVANTE,1,0
2020,VALLADOLID,CADIZ CF,1,1
2020,VALENCIA,ALAVES,1,1
2020,REAL MADRID,REAL BETIS,0,0
2020,HUESCA,GETAFE,0,2
2020,VILLARREAL,BARCELONA,1,2
2020,SEVILLA FC,GRANADA,2,1
2020,CELTA,OSASUNA,2,1
2020,ATHLETIC,ATLETICO MADRID,2,1
2020,EIBAR,REAL SOCIEDAD,0,1
2020,OSASUNA,ELCHE,2,0
2020,REAL SOCIEDAD,SEVILLA FC,1,2
2020,ATLETICO MADRID,EIBAR,5,0
2020,ALAVES,HUESCA,1,0
2020,CADIZ CF,CELTA,0,0
2020,REAL BETIS,VALENCIA,2,2
2020,LEVANTE,VILLARREAL,1,5
2020,GETAFE,REAL MADRID,0,0
2020,ATHLETIC,VALLADOLID,2,2
2020,BARCELONA,GRANADA,1,2
2020,CELTA,LEVANTE,2,0
2020,EIBAR,ALAVES,3,0
2020,ELCHE,ATLETICO MADRID,0,1
2020,HUESCA,REAL SOCIEDAD,1,0
2020,REAL MADRID,OSASUNA,2,0
2020,VALLADOLID,REAL BETIS,1,1
2020,VILLARREAL,GETAFE,1,0
2020,GRANADA,CADIZ CF,0,1
2020,VALENCIA,BARCELONA,2,3
2020,SEVILLA FC,ATHLETIC,0,1
2020,REAL SOCIEDAD,ELCHE,2,0
2020,ALAVES,LEVANTE,2,2
2020,BARCELONA,ATLETICO MADRID,0,0
2020,CADIZ CF,HUESCA,2,1
2020,ATHLETIC,OSASUNA,2,2
2020,GETAFE,EIBAR,0,1
2020,VALENCIA,VALLADOLID,3,0
2020,VILLARREAL,CELTA,2,4
2020,REAL MADRID,SEVILLA FC,2,2
2020,REAL BETIS,GRANADA,2,1
2020,OSASUNA,CADIZ CF,3,2
2020,ELCHE,ALAVES,0,2
2020,LEVANTE,BARCELONA,3,3
2020,SEVILLA FC,VALENCIA,1,0
2020,CELTA,GETAFE,1,0
2020,HUESCA,ATHLETIC,1,0
2020,ATLETICO MADRID,REAL SOCIEDAD,2,1
2020,VALLADOLID,VILLARREAL,0,2
2020,EIBAR,REAL BETIS,1,1
2020,GRANADA,REAL MADRID,1,4
2020,BARCELONA,CELTA,1,2
2020,VALENCIA,EIBAR,4,1
2020,ATLETICO MADRID,OSASUNA,2,1
2020,ATHLETIC,REAL MADRID,0,1
2020,GETAFE,LEVANTE,2,1
2020,REAL SOCIEDAD,VALLADOLID,4,1
2020,REAL BETIS,HUESCA,1,0
2020,VILLARREAL,SEVILLA FC,4,0
2020,ALAVES,GRANADA,4,2
2020,CADIZ CF,ELCHE,1,3
2020,LEVANTE,CADIZ CF,2,2
2020,CELTA,REAL BETIS,2,3
2020,VALLADOLID,ATLETICO MADRID,1,2
2020,ELCHE,ATHLETIC,2,0
2020,HUESCA,VALENCIA,0,0
2020,EIBAR,BARCELONA,0,1
2020,REAL MADRID,VILLARREAL,2,1
2020,OSASUNA,REAL SOCIEDAD,0,1
2020,GRANADA,GETAFE,0,0
2020,SEVILLA FC,ALAVES,1,0
